Country / territory of asylum/residence,Origin,Value,%
"Congo, Rep.",Mauritania,40,0.00001108173528
"Congo, Rep.",Mauritania,10,0.000002770433819
"Congo, Rep.",Nigeria,2,0.00000001261206919
"Congo, Rep.",Nigeria,2,0.00000001261206919
"Congo, Rep.",Palestinian,1,
"Congo, Rep.",Rwanda,114,0.00001112537892
"Congo, Rep.",Rwanda,7775,0.0007587703607
"Congo, Rep.",Rwanda,49,0.000004781961115
"Congo, Rep.",Sudan,23,0.0000006688775882
"Congo, Rep.",Sudan,33,0.0000009596939309
"Congo, Rep.",Senegal,2,0.0000001548439564
"Congo, Rep.",Senegal,1,0.0000000774219782
"Congo, Rep.",Sierra Leone,14,0.000002167612158
"Congo, Rep.",Sierra Leone,1,0.0000001548294399
"Congo, Rep.",Chad,254,0.00002136751777
"Congo, Rep.",Chad,40,0.000003364963429
"Congo, Rep.",Togo,6,0.0000009226578944
"Congo, Rep.",Togo,1,0.0000001537763157
"Congo, Rep.",Uganda,0,0
"Congo, Rep.",Uganda,1,0.00000002948536277
Colombia,Afghanistan,5,0.000000173592022
Colombia,Angola,5,0.0000002139574638
Colombia,Benin,1,0.0000001087044076
Colombia,Bangladesh,0,0
Colombia,Bolivia,0,0
Colombia,Bolivia,1,0.0000001008243195
Colombia,China,1,0.0000000007475489738
Colombia,"Congo, Rep.",0,0
Colombia,"Congo, Rep.",1,0.00000001549828625
Colombia,"Congo, Rep.",2,0.00000003099657251
Colombia,Colombia,3672054,0.07996964683
Colombia,Colombia,11,0.000000239556966
Colombia,Cuba,68,0.000006000149474
Colombia,Cuba,58,0.000005117774552
Colombia,Ecuador,0,0
Colombia,Ecuador,2,0.0000001339164054
Colombia,Eritrea,31,0.000007060152499
Colombia,Eritrea,4,0.0000009109874193
Colombia,Ethiopia,5,0.00000005701080708
Colombia,Ethiopia,16,0.0000001824345827
Colombia,Ghana,1,0.00000004079617156
Colombia,Guinea,1,0.00000009264260244
Colombia,Hungary,7,0.00000069999839
Colombia,"Iran, Islamic Rep.",2,0.00000002682133242
Colombia,Iraq,0,0
Colombia,Iraq,4,0.0000001300275941
Colombia,Liberia,3,0.0000007598543612
Colombia,Sri Lanka,5,0.000000247544936
Colombia,Sri Lanka,2,0.00000009901797439
Colombia,Mauritania,1,0.0000002770433819
Colombia,Nicaragua,24,0.000004182843961
Colombia,Nepal,6,0.0000002220319573
Colombia,Nepal,2,0.00000007401065243
Colombia,Pakistan,0,0
Colombia,Peru,5,0.000000170220612
Colombia,Peru,14,0.0000004766177137
Colombia,Palestinian,1,
Colombia,Romania,7,0.0000003457324344
Colombia,Sudan,1,0.00000002908163427
Colombia,Sierra Leone,5,0.0000007741471994
Colombia,El Salvador,0,0
Colombia,El Salvador,7,0.000001135510897
Colombia,Somalia,33,0.00000273785692
Colombia,Somalia,11,0.0000009126189734
Colombia,Serbia and Kosovo (S/RES/1244 (1999)),7,
Colombia,Turkey,2,0.00000002765222362
Colombia,United States,1,0.000000003232705452
Colombia,Venezuela (Bolivarian Republic of),7,
Colombia,Venezuela (Bolivarian Republic of),17,
Colombia,Stateless,3,
Costa Rica,Afghanistan,2,0.00000006943680881
Costa Rica,Angola,2,0.00000008558298552
Costa Rica,Argentina,2,0.00000004851555854
Costa Rica,Armenia,2,0.0000006950934397
Costa Rica,Bangladesh,0,0
Costa Rica,Bulgaria,13,0.000001757802174
Costa Rica,Belarus,8,0.0000008429408394
Costa Rica,Belize,0,0
Costa Rica,Bolivia,0,0
Costa Rica,Bolivia,8,0.0000008065945558
Costa Rica,China,0,0
Costa Rica,China,1,0.0000000007475489738
Costa Rica,"Congo, Rep.",3,0.00000004649485876
Costa Rica,"Congo, Rep.",3,0.00000004649485876
Costa Rica,Colombia,296,0.000006446260175
Costa Rica,Colombia,10214,0.0002224395318
Costa Rica,Colombia,20,0.0000004355581199
Costa Rica,Cuba,40,0.000003529499691
Costa Rica,Cuba,722,0.00006370746942
Costa Rica,Cyprus,4,0.000003595159836
Costa Rica,Czech Republic,0,0
Costa Rica,Germany,1,0.00000001222838764
Costa Rica,Dominican Rep.,0,
Costa Rica,Dominican Rep.,6,
Costa Rica,Ecuador,0,0
Costa Rica,Eritrea,0,0
Costa Rica,Eritrea,4,0.0000009109874193
Costa Rica,Spain,0,0
Costa Rica,Ethiopia,0,0
Costa Rica,Ethiopia,2,0.00000002280432283
Costa Rica,Georgia,15,0.000003820682629
Costa Rica,Ghana,0,0
Costa Rica,Ghana,2,0.00000008159234311
Costa Rica,Guinea,0,0
Costa Rica,Guatemala,5,0.0000003417537586
Costa Rica,Guatemala,32,0.000002187224055
Costa Rica,Honduras,14,0.000001708405035
Costa Rica,Honduras,13,0.000001586376104
Costa Rica,Haiti,0,0
Costa Rica,Haiti,38,0.000003800145546
Costa Rica,India,0,0
Costa Rica,India,7,0.00000000568652299
Costa Rica,"Iran, Islamic Rep.",0,0
Costa Rica,"Iran, Islamic Rep.",5,0.00000006705333104
Costa Rica,Iraq,2,0.00000006501379707
Costa Rica,Israel,0,0
Costa Rica,Israel,16,0.000002098745999
Costa Rica,Jamaica,0,0
Costa Rica,Japan,0,0
Costa Rica,Liberia,4,0.000001013139148
Costa Rica,Rep. of Moldova,2,
Costa Rica,Mexico,2,0.00000001704754563
Costa Rica,Mexico,7,0.00000005966640971
Costa Rica,Nigeria,3,0.00000001891810379
Costa Rica,Nigeria,8,0.00000005044827677
Costa Rica,Nicaragua,7,0.000001219996155
Costa Rica,Nicaragua,597,0.0001040482435
Costa Rica,Nicaragua,20,0.000003485703301
Costa Rica,Nepal,0,0
Costa Rica,Pakistan,0,0
Costa Rica,Panama,2,0.0000005489646253
Costa Rica,Panama,18,0.000004940681627
Costa Rica,Peru,0,0
Costa Rica,Peru,228,0.000007762059909
Costa Rica,Romania,4,0.0000001975613911
Costa Rica,Russian Federation,21,0.0000001470079174
Costa Rica,Sudan,0,0
Costa Rica,Sudan,1,0.00000002908163427
Costa Rica,Sierra Leone,2,0.0000003096588798
Costa Rica,El Salvador,0,0
Costa Rica,El Salvador,100,0.00001622158425
Costa Rica,Somalia,0,0
Costa Rica,Somalia,9,0.0000007466882509
Costa Rica,Tajikistan,0,0
Costa Rica,Uganda,2,0.00000005897072555
Costa Rica,Ukraine,18,0.0000003924073537
Costa Rica,United States,3,0.000000009698116355
Costa Rica,United States,2,0.000000006465410903
Costa Rica,Uzbekistan,0,0
Costa Rica,Uzbekistan,7,0.0000002450774445
Costa Rica,Venezuela (Bolivarian Republic of),0,
Costa Rica,Venezuela (Bolivarian Republic of),217,
Costa Rica,Various/Unknown,7134,
Costa Rica,Zimbabwe,0,0
Cuba,Central African Republic,1,0.0000002247936114
Cuba,Colombia,1,0.000000021777906
Cuba,Colombia,3,0.00000006533371799
Cuba,Eritrea,6,0.000001366481129
Cuba,Eritrea,4,0.0000009109874193
Cuba,Western Sahara,396,
Cuba,Ethiopia,0,0
Cuba,Ethiopia,1,0.00000001140216142
Cuba,Haiti,1,0.0000001000038301
Cuba,"Iran, Islamic Rep.",3,0.00000004023199862
Cuba,"Iran, Islamic Rep.",2,0.00000002682133242
Cuba,Iraq,1,0.00000003250689853
Cuba,Kazakhstan,1,0.00000006126748206
Cuba,Palestinian,1,
Cuba,Sudan,2,0.00000005816326854
Curacao,Colombia,2,0.00000004355581199
Curacao,Jamaica,0,0
Curacao,Jamaica,7,0.000002484727798
Cayman Islands,Afghanistan,3,0.0000001041552132
Cayman Islands,Cuba,1,0.00000008823749227
Cayman Islands,Cuba,1,0.00000008823749227
Cyprus,Afghanistan,112,0.000003888461293
Cyprus,Afghanistan,7,0.0000002430288308
Cyprus,Albania,1,0.000000343286231
Cyprus,Armenia,38,0.00001320677535
Cyprus,Armenia,23,0.000007993574556
Cyprus,Benin,3,0.0000003261132228
Cyprus,Burkina Faso,4,0.0000002563245356
Cyprus,Burkina Faso,1,0.00000006408113389
Cyprus,Bangladesh,59,0.0000003877775105
Cyprus,Bangladesh,1,0.000000006572500178
Cyprus,Bosnia and Herzegovina,21,0.000005642000557
Cyprus,Bosnia and Herzegovina,15,0.000004030000398
Cyprus,Belarus,1,0.0000001053676049
Cyprus,Central African Republic,0,0
Cyprus,China,49,0.00000003662989972
Cyprus,China,3,0.000000002242646921
Cyprus,Cote d'Ivoire,4,0.0000001960656391
Cyprus,Cameroon,177,0.000008863075252
Cyprus,Cameroon,7,0.0000003505171004
Cyprus,"Congo, Rep.",32,0.0000004959451601
Cyprus,"Congo, Rep.",12,0.000000185979435
Cyprus,Comoros,1,0.000001449922574
Cyprus,Cuba,2,0.0000001764749845
Cyprus,Cuba,1,0.00000008823749227
Cyprus,Dominican Rep.,0,
Cyprus,Algeria,11,0.0000003045603454
Cyprus,Algeria,4,0.0000001107492165
Cyprus,"Egypt, Arab Rep., Arab Rep.",155,
Cyprus,"Egypt, Arab Rep., Arab Rep.",48,
Cyprus,Eritrea,3,0.0000006832405644
Cyprus,Ethiopia,21,0.0000002394453897
Cyprus,Ethiopia,4,0.00000004560864567
Cyprus,Georgia,36,0.000009169638309
Cyprus,Georgia,85,0.0000216505349
Cyprus,Ghana,55,0.000002243789436
Cyprus,Ghana,1,0.00000004079617156
Cyprus,Guinea,33,0.000003057205881
Cyprus,Gambia,2,
Cyprus,Croatia,1,0.0000002263579838
Cyprus,Croatia,1,0.0000002263579838
Cyprus,Indonesia,8,0.00000003298640936
Cyprus,Indonesia,1,0.00000000412330117
Cyprus,India,126,0.0000001023574138
Cyprus,India,3,0.000000002437081282
Cyprus,"Iran, Islamic Rep.",545,0.000007308813083
Cyprus,"Iran, Islamic Rep.",432,0.000005793407802
Cyprus,Iraq,459,0.00001492066643
Cyprus,Iraq,600,0.00001950413912
Cyprus,Israel,1,0.000000131171625
Cyprus,Jamaica,1,0.000000354961114
Cyprus,Jordan,137,0.00001907443066
Cyprus,Jordan,9,0.000001253064788
Cyprus,Kazakhstan,4,0.0000002450699283
Cyprus,Kenya,12,0.0000002902044955
Cyprus,Kyrgyzstan,5,
Cyprus,Kyrgyzstan,3,
Cyprus,Lebanon,106,0.00002444006317
Cyprus,Lebanon,25,0.000005764165841
Cyprus,Liberia,3,0.0000007598543612
Cyprus,Libya,1,0.0000001620971481
Cyprus,Sri Lanka,183,0.000009060144656
Cyprus,Sri Lanka,14,0.0000006931258207
Cyprus,Morocco,25,0.0000007713754541
Cyprus,Rep. of Moldova,18,
Cyprus,Rep. of Moldova,14,
Cyprus,The former Yugoslav Republic of Macedonia,2,
Cyprus,Mali,11,0.0000007296807945
Cyprus,Montenegro,0,0
Cyprus,Mongolia,37,0.00001363979872
Cyprus,Niger,1,0.0000000608806582
Cyprus,Nigeria,92,0.0000005801551828
Cyprus,Nigeria,3,0.00000001891810379
Cyprus,Nepal,77,0.000002849410118
Cyprus,Pakistan,82,0.0000004807687178
Cyprus,Pakistan,15,0.00000008794549715
Cyprus,Philippines,39,0.000000416103753
Cyprus,Philippines,5,0.000000053346635
Cyprus,Palestinian,1796,
Cyprus,Palestinian,1619,
Cyprus,Russian Federation,83,0.0000005810312926
Cyprus,Russian Federation,56,0.0000003920211131
Cyprus,Saudi Arabia,0,0
Cyprus,Sudan,6,0.0000001744898056
Cyprus,Sudan,3,0.00000008724490281
Cyprus,Senegal,7,0.0000005419538474
Cyprus,Sierra Leone,8,0.000001238635519
Cyprus,Sierra Leone,15,0.000002322441598
Cyprus,Somalia,11,0.0000009126189734
Cyprus,Somalia,6,0.0000004977921673
Cyprus,Serbia and Kosovo (S/RES/1244 (1999)),78,
Cyprus,Serbia and Kosovo (S/RES/1244 (1999)),54,
Cyprus,Syrian Arab Republic,242,0.00001151348357
Cyprus,Syrian Arab Republic,125,0.000005947047301
Cyprus,Chad,0,0
Cyprus,Togo,7,0.00000107643421
Cyprus,Tajikistan,1,0.0000001308621328
Cyprus,Turkmenistan,1,0.0000001965714016
Cyprus,Tunisia,9,0.0000008458701471
Cyprus,Turkey,187,0.000002585482909
Cyprus,Turkey,138,0.00000190800343
Cyprus,Ukraine,70,0.000001526028598
Cyprus,Ukraine,28,0.0000006104114391
Cyprus,Uzbekistan,24,0.0000008402655239
Cyprus,Uzbekistan,4,0.000000140044254
Cyprus,VietNam,72,0.0000008138120911
Cyprus,VietNam,1,0.00000001130294571
Cyprus,Stateless,1,
Cyprus,Yemen,3,
Cyprus,Zimbabwe,2,0.0000001419817544
Czech Republic,Afghanistan,9,0.0000003124656396
Czech Republic,Afghanistan,224,0.000007776922586
Czech Republic,Angola,4,0.000000171165971
Czech Republic,Angola,23,0.0000009842043335
Czech Republic,Albania,1,0.000000343286231
Czech Republic,Albania,12,0.000004119434772
Czech Republic,Armenia,31,0.00001077394831
Czech Republic,Armenia,79,0.00002745619087
Czech Republic,Azerbaijan,7,0.000000773110595
Czech Republic,Azerbaijan,24,0.000002650664897
Czech Republic,Burundi,1,0.0000001140650148
Czech Republic,Burkina Faso,0,0
Czech Republic,Burkina Faso,1,0.00000006408113389
Czech Republic,Bangladesh,1,0.000000006572500178
Czech Republic,Bangladesh,1,0.000000006572500178
Czech Republic,Bulgaria,25,0.000003380388796
Czech Republic,Bosnia and Herzegovina,5,0.000001343333466
Czech Republic,Bosnia and Herzegovina,11,0.000002955333625
Czech Republic,Bosnia and Herzegovina,1,0.0000002686666932
Czech Republic,Belarus,87,0.000009166981628
Czech Republic,Belarus,267,0.00002813315051
Czech Republic,Central African Republic,0,0
Czech Republic,China,7,0.000000005232842817
Czech Republic,China,10,0.000000007475489738
Czech Republic,Cote d'Ivoire,3,0.0000001470492293
Czech Republic,Cote d'Ivoire,1,0.00000004901640976
Czech Republic,Cameroon,6,0.0000003004432289
Czech Republic,"Congo, Rep.",25,0.0000003874571563
Czech Republic,"Congo, Rep.",42,0.0000006509280227
Czech Republic,"Congo, Rep.",4,0.00000006199314502
Czech Republic,"Congo, Rep.",3,0.00000004649485876
Czech Republic,Cuba,7,0.0000006176624459
Czech Republic,Cuba,101,0.000008911986719
Czech Republic,Czech Republic,0,0
Czech Republic,Germany,0,0
Czech Republic,Djibouti,2,0.000002349773129
Czech Republic,Algeria,9,0.0000002491857372
Czech Republic,Algeria,1,0.00000002768730413
Czech Republic,"Egypt, Arab Rep., Arab Rep.",3,
Czech Republic,Eritrea,1,0.0000002277468548
Czech Republic,Ethiopia,1,0.00000001140216142
Czech Republic,Ethiopia,13,0.0000001482280984
Czech Republic,Georgia,18,0.000004584819154
Czech Republic,Georgia,28,0.000007131940907
Czech Republic,Ghana,2,0.00000008159234311
Czech Republic,Ghana,11,0.0000004487578871
Czech Republic,Guinea,5,0.0000004632130122
Czech Republic,Guinea,6,0.0000005558556147
Czech Republic,Gambia,0,
Czech Republic,Gambia,2,
Czech Republic,Croatia,3,0.0000006790739514
Czech Republic,Croatia,3,0.0000006790739514
Czech Republic,Indonesia,1,0.00000000412330117
Czech Republic,India,3,0.000000002437081282
Czech Republic,India,2,0.000000001624720854
Czech Republic,"Iran, Islamic Rep.",11,0.0000001475173283
Czech Republic,"Iran, Islamic Rep.",34,0.0000004559626511
Czech Republic,Iraq,22,0.0000007151517677
Czech Republic,Iraq,173,0.000005623693446
Czech Republic,Israel,1,0.000000131171625
Czech Republic,Israel,2,0.0000002623432499
Czech Republic,Jordan,0,0
Czech Republic,Jordan,1,0.0000001392294208
Czech Republic,Kazakhstan,167,0.0000102316695
Czech Republic,Kazakhstan,87,0.00000533027094
Czech Republic,Kenya,3,0.00000007255112387
Czech Republic,Kyrgyzstan,34,
Czech Republic,Kyrgyzstan,39,
Czech Republic,Cambodia,3,0.0000002096620667
Czech Republic,Cambodia,2,0.0000001397747111
Czech Republic,Liberia,4,0.000001013139148
Czech Republic,Libya,1,0.0000001620971481
Czech Republic,Libya,2,0.0000003241942961
Czech Republic,Sri Lanka,3,0.0000001485269616
Czech Republic,Sri Lanka,13,0.0000006436168335
Czech Republic,Morocco,2,0.00000006171003633
Czech Republic,Morocco,1,0.00000003085501816
Czech Republic,Rep. of Moldova,20,
Czech Republic,Rep. of Moldova,20,
Czech Republic,The former Yugoslav Republic of Macedonia,1,
Czech Republic,The former Yugoslav Republic of Macedonia,2,
Czech Republic,Mali,0,0
Czech Republic,Myanmar,0,0
Czech Republic,Myanmar,100,0.000001993783542
Czech Republic,Mongolia,49,0.00001806351722
Czech Republic,Mongolia,2,0.0000007372864173
Czech Republic,Niger,35,0.000002130823037
Czech Republic,Niger,21,0.000001278493822
Czech Republic,Nigeria,20,0.0000001261206919
Czech Republic,Nepal,1,0.00000003700532621
Czech Republic,Pakistan,7,0.000000041041232
Czech Republic,Pakistan,20,0.0000001172606629
Czech Republic,Philippines,2,0.000000021338654
Czech Republic,Poland,3,0.00000007885856123
Czech Republic,Palestinian,1,
Czech Republic,Palestinian,1,
Czech Republic,Romania,1,0.00000004939034777
Czech Republic,Romania,121,0.000005976232081
Czech Republic,Russian Federation,65,0.0000004550245063
Czech Republic,Russian Federation,435,0.000003045164003
Czech Republic,Rwanda,1,0.00000009759104317
Czech Republic,Sudan,5,0.0000001454081714
Czech Republic,Sudan,20,0.0000005816326854
Czech Republic,Senegal,2,0.0000001548439564
Czech Republic,Senegal,1,0.0000000774219782
Czech Republic,Sierra Leone,0,0
Czech Republic,Sierra Leone,6,0.0000009289766393
Czech Republic,Somalia,8,0.0000006637228897
Czech Republic,Somalia,21,0.000001742272586
Czech Republic,Serbia and Kosovo (S/RES/1244 (1999)),11,
Czech Republic,Serbia and Kosovo (S/RES/1244 (1999)),54,
Czech Republic,Slovakia,1,
Czech Republic,Syrian Arab Republic,36,0.000001712749623
Czech Republic,Syrian Arab Republic,23,0.000001094256703
Czech Republic,Chad,1,0.00000008412408572
Czech Republic,Togo,3,0.0000004613289472
Czech Republic,Togo,1,0.0000001537763157
Czech Republic,Tajikistan,1,0.0000001308621328
Czech Republic,Turkmenistan,1,0.0000001965714016
Czech Republic,Turkmenistan,7,0.000001375999811
Czech Republic,Tunisia,3,0.0000002819567157
Czech Republic,Tunisia,1,0.0000000939855719
Czech Republic,Turkey,48,0.000000663653367
Czech Republic,Turkey,19,0.0000002626961244
Czech Republic,Uganda,0,0
Czech Republic,Uganda,1,0.00000002948536277
Czech Republic,Ukraine,131,0.000002855853519
Czech Republic,Ukraine,94,0.000002049238403
Czech Republic,Uzbekistan,12,0.000000420132762
Czech Republic,Uzbekistan,65,0.000002275719127
Czech Republic,VietNam,43,0.0000004860266655
Czech Republic,VietNam,62,0.000000700782634
Czech Republic,Stateless,70,
Czech Republic,Stateless,80,
Czech Republic,Various/Unknown,8,
Czech Republic,Yemen,2,
Czech Republic,South Africa,3,0.00000005815682076
Czech Republic,Zimbabwe,1,0.00000007099087718
Germany,Afghanistan,7024,0.0002438620725
Germany,Afghanistan,1073,0.00003725284792
Germany,Afghanistan,30404,0.001055578367
Germany,Angola,174,0.00000744571974
Germany,Angola,3321,0.0001421105475
Germany,Albania,66,0.00002265689125
Germany,Albania,2275,0.0007809761756
Germany,United Arab Emirates,3,0.0000003627269522
Germany,United Arab Emirates,367,0.00004437359715
Germany,Argentina,32,0.0000007762489366
Germany,Armenia,658,0.0002286857417
Germany,Armenia,3918,0.001361688048
Germany,Antigua and Barbuda,1,0.00001056401263
Germany,Australia,0,0
Germany,Australia,33,0.000001497838347
Germany,Austria,2,0.0000002391370786
Germany,Azerbaijan,1116,0.0001232559177
Germany,Azerbaijan,6326,0.0006986710892
Germany,Burundi,20,0.000002281300296
Germany,Burundi,138,0.00001574097204
Germany,Belgium,1,0.00000009178028607
Germany,Belgium,6,0.0000005506817164
Germany,Benin,117,0.00001271841569
Germany,Benin,181,0.00001967549778
Germany,Burkina Faso,79,0.000005062409578
Germany,Burkina Faso,208,0.00001332887585
Germany,Bangladesh,129,0.000000847852523
Germany,Bangladesh,935,0.000006145287667
Germany,Bulgaria,15,0.000002028233278
Germany,Bulgaria,192,0.00002596138595
Germany,Bahrain,37,0.00002981798137
Germany,Bosnia and Herzegovina,397,0.0001066606772
Germany,Bosnia and Herzegovina,24622,0.006615111319
Germany,Bosnia and Herzegovina,176,0.000047285338
Germany,Belarus,64,0.000006743526715
Germany,Belarus,1842,0.0001940871283
Germany,Belize,1,0.000003109375389
Germany,Bolivia,28,0.000002823080945
Germany,Brazil,0,0
Germany,Brazil,143,0.0000007266397921
Germany,Barbados,2,0.000007153868991
Germany,Bhutan,12,0.00001649164904
Germany,Bhutan,83,0.0001140672392
Germany,Botswana,2,0.0000009926218418
Germany,Botswana,3,0.000001488932763
Germany,Central African Republic,0,0
Germany,Central African Republic,14,0.000003147110559
Germany,Canada,46,0.000001352731344
Germany,Switzerland,3,0.0000003833910401
Germany,Chile,5,0.0000002942326747
Germany,Chile,423,0.00002489208428
Germany,China,547,0.0000004089092887
Germany,China,3752,0.00000280480375
Germany,Cote d'Ivoire,110,0.000005391805074
Germany,Cote d'Ivoire,493,0.00002416509001
Germany,Cameroon,406,0.00002032999182
Germany,Cameroon,1236,0.00006189130515
Germany,"Congo, Rep.",465,0.000007206703108
Germany,"Congo, Rep.",5587,0.0000865889253
Germany,"Congo, Rep.",57,0.0000008834023165
Germany,"Congo, Rep.",608,0.000009422958042
Germany,Colombia,20,0.0000004355581199
Germany,Colombia,253,0.000005509810217
Germany,Comoros,0,0
Germany,Comoros,11,0.00001594914832
Germany,Cabo Verde,0,0
Germany,Cabo Verde,5,0.000009952546259
Germany,Costa Rica,9,0.000001980076035
Germany,Cuba,23,0.000002029462322
Germany,Cuba,383,0.00003379495954
Germany,Cyprus,1,0.0000008987899591
Germany,Czech Republic,7,0.000000668295398
Germany,Czech Republic,169,0.00001613456032
Germany,Germany,7920,0.0000968488301
Germany,Djibouti,4,0.000004699546259
Germany,Dominica,1,0.00001399776036
Germany,Dominican Rep.,49,
Germany,Algeria,426,0.00001179479156
Germany,Algeria,2283,0.00006321011532
Germany,Ecuador,3,0.000000200874608
Germany,Ecuador,124,0.000008302817132
Germany,"Egypt, Arab Rep., Arab Rep.",117,
Germany,"Egypt, Arab Rep., Arab Rep.",875,
Germany,Eritrea,536,0.0001220723142
Germany,Eritrea,4519,0.001029188037
Germany,Spain,1,0.00000002146987164
Germany,Spain,8,0.0000001717589731
Germany,Estonia,0,0
Germany,Estonia,84,0.0000630879288
Germany,Ethiopia,466,0.00000531340722
Germany,Ethiopia,4628,0.00005276920304
Germany,France,1,0.00000001537810761
Germany,France,6,0.00000009226864564
Germany,Gabon,3,0.000001829034087
Germany,Gabon,11,0.000006706458319
Germany,United Kingdom,1,0.00000001593209994
Germany,United Kingdom,9,0.0000001433888995
Germany,Georgia,439,0.0001118186449
Germany,Georgia,2034,0.0005180845644
Germany,Ghana,290,0.00001183088975
Germany,Ghana,4294,0.0001751787607
Germany,Guinea,397,0.00003677911317
Germany,Guinea,649,0.00006012504898
Germany,Gambia,327,
Germany,Gambia,469,
Germany,Guinea-Bissau,26,0.00001671080032
Germany,Guinea-Bissau,34,0.00002185258503
Germany,Equatorial Guinea,10,0.0000105140973
Germany,Equatorial Guinea,23,0.00002418242379
Germany,Greece,2,0.0000001798344282
Germany,Grenada,5,0.00004776598489
Germany,Guatemala,1,0.00000006835075172
Germany,Guatemala,4,0.0000002734030069
Germany,Guyana,1,0.000001339484245
Germany,Honduras,3,0.0000003660867933
Germany,Honduras,9,0.00000109826038
Germany,Croatia,18,0.000004074443708
Germany,Croatia,4209,0.0009527407538
Germany,Haiti,3,0.0000003000114904
Germany,Haiti,49,0.000004900187677
Germany,Hungary,2,0.00000019999954
Germany,Hungary,130,0.0000129999701
Germany,Indonesia,1,0.00000000412330117
Germany,Indonesia,117,0.0000004824262368
Germany,India,722,0.0000005865242284
Germany,India,2774,0.000002253487825
Germany,"Iran, Islamic Rep.",3436,0.00004607904909
Germany,"Iran, Islamic Rep.",20444,0.00027416766
Germany,Iraq,5589,0.0001816810559
Germany,Iraq,6709,0.0002180887823
Germany,Iraq,50432,0.001639387907
Germany,Iceland,1,0.000003144248697
Germany,Israel,15,0.000001967574374
Germany,Israel,339,0.00004446718086
Germany,Italy,0,0
Germany,Italy,11,0.0000001855681397
Germany,Jamaica,0,0
Germany,Jamaica,15,0.00000532441671
Germany,Jordan,58,0.000008075306409
Germany,Jordan,828,0.0001152819605
Germany,Japan,123,0.0000009604122745
Germany,Kazakhstan,32,0.000001960559426
Germany,Kazakhstan,1675,0.0001026230325
Germany,Kenya,303,0.000007327663511
Germany,Kenya,290,0.000007013275308
Germany,Kyrgyzstan,76,
Germany,Kyrgyzstan,1412,
Germany,Cambodia,17,0.000001188085045
Germany,Cambodia,157,0.00001097231482
Germany,Rep. of Korea,2,
Germany,Rep. of Korea,218,
Germany,Kuwait,0,0
Germany,Kuwait,162,0.00005403452806
Germany,Lao PDR,2,0.000000320190885
Germany,Lao PDR,176,0.00002817679788
Germany,Lebanon,487,0.0001122859506
Germany,Lebanon,12514,0.002885310853
Germany,Liberia,33,0.000008358397974
Germany,Liberia,324,0.00008206427101
Germany,Libya,27,0.000004376622998
Germany,Libya,636,0.0001030937862
Germany,Liechtenstein,1,0.00002777546316
Germany,Sri Lanka,687,0.0000340126742
Germany,Sri Lanka,12057,0.0005969298586
Germany,Lesotho,2,0.0000009801274264
Germany,Lithuania,1,0.0000003228637237
Germany,Lithuania,236,0.0000761958388
Germany,Luxembourg,1,0.000001972569449
Germany,Latvia,4,0.000001906982177
Germany,Latvia,457,0.0002178727137
Germany,Morocco,191,0.000005893308469
Germany,Morocco,1500,0.00004628252724
Germany,Monaco,1,0.00002695853777
Germany,Rep. of Moldova,43,
Germany,Rep. of Moldova,4229,
Germany,Madagascar,1,0.0000000472776579
Germany,Madagascar,9,0.0000004254989211
Germany,Maldives,2,0.000005486802867
Germany,Mexico,1,0.000000008523772815
Germany,Mexico,31,0.0000002642369573
Germany,The former Yugoslav Republic of Macedonia,1877,
Germany,The former Yugoslav Republic of Macedonia,6035,
Germany,Mali,27,0.000001791034677
Germany,Mali,75,0.000004975096326
Germany,Myanmar,95,0.000001894094365
Germany,Myanmar,799,0.0000159303305
Germany,Montenegro,92,0.0001485241223
Germany,Montenegro,3061,0.00494165585
Germany,Mongolia,55,0.00002027537648
Germany,Mongolia,196,0.0000722540689
Germany,Mozambique,5,0.000000206428983
Germany,Mozambique,94,0.00000388086488
Germany,Mauritania,9,0.000002493390438
Germany,Mauritania,49,0.00001357512572
Germany,Mauritius,1,0.0000007997440819
Germany,Malawi,1,0.00000006593220389
Germany,Malawi,2,0.0000001318644078
Germany,Malaysia,2,0.00000007114326407
Germany,Malaysia,30,0.000001067148961
Germany,Namibia,2,0.0000009203145635
Germany,Namibia,10,0.000004601572818
Germany,Niger,44,0.000002678748961
Germany,Niger,210,0.00001278493822
Germany,Nigeria,1241,0.000007825788933
Germany,Nigeria,2601,0.00001640199598
Germany,Nicaragua,0,0
Germany,Nicaragua,5,0.0000008714258252
Germany,Netherlands,4,0.0000002407406048
Germany,Netherlands,9,0.0000005416663607
Germany,Norway,2,0.000000409060527
Germany,Nepal,33,0.000001221175765
Germany,Nepal,349,0.00001291485885
Germany,New Zealand,11,0.000002528328775
Germany,Oman,1,0.000000328789463
Germany,Oman,42,0.00001380915744
Germany,Pakistan,1275,0.000007475367258
Germany,Pakistan,7078,0.00004149854859
Germany,Panama,2,0.0000005489646253
Germany,Peru,2,0.00000006808824482
Germany,Peru,208,0.000007081177461
Germany,Philippines,4,0.000000042677308
Germany,Philippines,228,0.000002432606556
Germany,Poland,4,0.0000001051447483
Germany,Poland,753,0.00001979349887
Germany,Dem. People's Rep. of Korea,14,
Germany,Dem. People's Rep. of Korea,146,
Germany,Portugal,4,0.0000003783185631
Germany,Paraguay,7,0.000001127236498
Germany,Palestinian,5,
Germany,Qatar,97,0.00005450430303
Germany,Romania,15,0.0000007408552166
